Circuit,County,DivisionOfCourt,TypeOfCase,TypeOfDisposition,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
7,St. Johns,Probate,Baker Act,By Judge,0,0,0,0,0,0,0,0,0,0,81,80,106,72,84,84,53,40,53,27,34,76,73,96,88,110,101,104
7,St. Johns,Probate,Baker Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,Probate,Baker Act,Other,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,21,21,7,3,4,25,5,3,2,0,3,2,13
7,St. Johns,Probate,Substance Abuse Act,Total Disposed (1986 to 1995),66,32,27,29,26,26,8,15,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,St. Johns,Probate,Substance Abuse Act,Before Hearing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,5,4,1,3,3,2,9,0,3
7,St. Johns,Probate,Substance Abuse Act,By Judge,0,0,0,0,0,0,0,0,0,0,55,38,50,38,34,30,15,27,31,36,53,15,37,39,30,29,57,50
7,St. Johns,Probate,Substance Abuse Act,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,Probate,Substance Abuse Act,Other,0,0,0,0,0,0,0,0,0,0,0,4,1,1,5,1,2,5,7,8,9,2,0,0,3,0,1,0
7,St. Johns,Probate,Other Social,Total Disposed (1986 to 1995),28,46,46,64,46,28,20,29,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,St. Johns,Probate,Other Social,Before Hearing,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,3,2,1,1,2,2,3,3,1,1
7,St. Johns,Probate,Other Social,By Judge,0,0,0,0,0,0,0,0,0,0,8,7,15,17,14,6,19,15,20,20,12,11,14,17,15,19,14,19
7,St. Johns,Probate,Other Social,Non Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,Probate,Other Social,Other,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,1,0,2,3,0,2,1,1,1,0,2
7,St. Johns,County Criminal,Misdemeanors,Before Trial - No File,627,639,473,466,437,671,509,578,226,356,329,57,330,527,487,285,293,321,468,568,528,779,627,707,327,525,579,484
7,St. Johns,County Criminal,Misdemeanors,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Misdemeanors,Before Trial - Dismissed,472,453,573,652,373,197,139,468,315,302,351,219,267,277,210,260,721,810,702,707,561,704,619,386,426,354,326,495
7,St. Johns,County Criminal,Misdemeanors,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,3,4,3,2,7,5,4
7,St. Johns,County Criminal,Misdemeanors,Before Trial - Plea,477,623,595,706,497,692,1054,640,812,929,963,1593,1639,1329,1355,1522,1532,1689,1509,1823,1828,2136,1805,1758,1466,1571,1653,1666
7,St. Johns,County Criminal,Misdemeanors,Before Trial - Other,207,192,181,160,175,242,348,558,515,486,632,114,73,161,55,23,226,144,21,30,53,396,554,456,492,727,445,470
7,St. Johns,County Criminal,Misdemeanors,After Trial - Non Jury Acquitted/Dismissed,2,2,3,0,8,5,1,2,4,8,11,8,11,8,4,5,4,5,0,3,3,2,4,0,4,1,2,2
7,St. Johns,County Criminal,Misdemeanors,After Trial - Non Jury Plea,3,1,1,0,1,48,7,2,7,6,8,11,9,14,2,0,0,0,0,0,1,4,2,0,0,2,0,0
7,St. Johns,County Criminal,Misdemeanors,After Trial - Non Jury Convicted,4,7,1,0,3,1,3,3,10,14,7,5,18,4,4,8,6,9,1,3,3,3,3,0,0,1,1,4
7,St. Johns,County Criminal,Misdemeanors,After Trial - Jury Acquitted/Dismissed,1,8,4,4,3,0,1,1,1,0,1,1,2,0,1,1,2,1,3,1,1,1,0,0,2,2,4,1
7,St. Johns,County Criminal,Misdemeanors,After Trial - Jury Plea,1,3,0,0,0,0,0,0,3,1,0,0,0,0,2,0,1,1,0,1,0,0,2,3,1,3,4,1
7,St. Johns,County Criminal,Misdemeanors,After Trial - Jury Convicted,0,2,2,4,2,2,0,0,1,1,2,0,2,2,1,2,2,4,0,0,0,0,2,1,1,0,5,4
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - No File,115,19,1,5,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Dismissed,157,72,77,111,79,106,164,342,124,104,173,346,186,252,150,57,132,387,180,47,58,148,117,91,58,130,116,170
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,19,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Plea,23,26,25,51,27,28,24,32,18,29,32,40,41,45,50,225,393,443,252,309,428,280,293,177,133,149,108,55
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),Before Trial - Other,58,83,104,112,53,59,42,117,83,121,866,168,0,321,1,0,344,308,0,0,0,232,5,2,2,254,16,21
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Plea,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Acquitted/Dismissed,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,St. Johns,County Criminal,Worthless Checks (Misdemeanors),After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,Before Trial - No File,4,1,7,5,21,22,20,35,15,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,Before Trial - Dismissed,89,2,12,8,9,7,4,36,12,41,3,1,2,1,2,0,2,5,20,75,38,146,81,50,94,56,33,37
7,St. Johns,County Criminal,County Ordinances,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,Before Trial - Plea,6,4,14,13,20,53,83,15,12,6,5,6,2,6,0,4,3,6,23,182,120,165,220,186,220,189,225,180
7,St. Johns,County Criminal,County Ordinances,Before Trial - Other,146,119,276,221,344,278,198,122,76,21,110,12,1,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5
7,St. Johns,County Criminal,County Ordinances,After Trial - Non Jury Plea,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,After Trial - Non Jury Convicted,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2
7,St. Johns,County Criminal,County Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,County Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - No File,20,19,18,26,37,59,65,18,11,8,2,3,1,17,6,0,5,2,1,0,0,0,1,0,0,2,0,0
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - Dismissed,42,23,11,39,15,6,3,53,43,75,30,5,22,14,4,2,19,4,23,31,34,44,44,64,54,24,32,11
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - Plea,27,20,21,28,13,25,24,21,19,45,47,131,100,61,39,83,86,30,61,110,126,132,114,209,216,146,201,132
7,St. Johns,County Criminal,Municipal Ordinances,Before Trial - Other,176,160,101,112,115,391,313,88,56,34,105,33,20,25,3,5,36,12,0,1,1,2,0,3,2,23,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Non Jury Acquitted/Dismissed,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Non Jury Plea,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Non Jury Convicted,0,1,1,0,1,0,0,0,2,0,0,0,0,0,1,2,1,0,1,0,0,2,1,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Jury Acquitted/Dismissed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,St. Johns,County Criminal,Municipal Ordinances,After Trial - Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7,St. Johns,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed Before Hearing",172,161,223,119,109,114,89,83,60,64,106,84,115,110,182,150,258,337,371,187,158,281,299,231,169,250,216,178
7,St. Johns,County Civil,"Small Claims (up to $5,000)","Dismissed, Settled or Disposed After Hearing",98,130,137,106,211,120,48,42,47,59,77,58,32,10,24,90,125,187,301,285,156,166,247,395,251,485,168,221
7,St. Johns,County Civil,"Small Claims (up to $5,000)",By Default,87,3,34,1,1,37,55,38,6,28,60,67,36,23,2,52,99,106,132,133,112,154,176,236,101,139,148,132
7,St. Johns,County Civil,"Small Claims (up to $5,000)",By Judge,508,374,336,371,334,520,321,167,233,238,95,161,187,241,265,234,426,479,480,425,395,389,516,619,548,293,629,217
7,St. Johns,County Civil,"Small Claims (up to $5,000)",Non Jury Trial,74,71,22,58,7,0,1,0,2,7,46,19,14,1,0,0,0,1,4,2,0,6,10,32,12,24,9,18
7,St. Johns,County Civil,"Small Claims (up to $5,000)",Jury Trial,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7,St. Johns,County Civil,"Small Claims (up to $5,000)",Other,0,1,5,4,5,44,59,33,1,3,5,49,81,128,80,180,29,71,62,76,28,12,41,72,40,74,90,198
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed Before Hearing",18,15,21,27,23,44,44,47,59,54,63,50,45,85,108,131,201,121,113,94,115,111,144,169,156,194,300,217
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)","Dismissed, Settled or Disposed After Hearing",4,7,9,7,11,19,10,6,11,26,23,31,36,8,15,82,112,131,154,81,32,61,48,73,136,104,45,149
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)",By Default,34,27,28,29,30,50,55,36,5,23,55,43,47,30,3,57,119,129,151,104,129,68,134,184,102,163,184,104
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)",By Judge,68,37,38,39,62,135,95,123,141,166,89,136,202,217,318,280,289,277,247,128,131,98,147,257,389,169,185,182
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)",Non Jury Trial,5,4,3,8,1,0,1,0,0,0,11,12,9,3,0,0,0,0,2,0,0,1,2,5,4,9,1,3
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)",Jury Trial,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
7,St. Johns,County Civil,"Civil ($5,001 to $15,000)",Other,0,0,1,3,1,8,18,7,1,1,5,46,63,99,48,178,45,49,50,56,22,16,43,43,68,68,154,125
7,St. Johns,County Civil,Replevins,"Dismissed, Settled or Disposed Before Hearing",3,8,4,2,12,2,7,7,22,9,8,4,11,24,21,8,9,8,8,4,5,4,6,12,4,4,5,4
7,St. Johns,County Civil,Replevins,"Dismissed, Settled or Disposed After Hearing",6,2,12,10,11,8,1,0,6,4,3,3,5,3,4,12,25,12,11,10,1,3,3,3,3,4,4,3
7,St. Johns,County Civil,Replevins,By Default,1,0,0,0,0,2,1,2,1,0,1,2,4,0,0,0,2,4,0,0,1,0,4,3,0,1,3,0
7,St. Johns,County Civil,Replevins,By Judge,17,8,16,12,27,37,43,23,34,18,12,10,27,48,48,31,52,35,22,9,12,8,17,15,15,7,21,18
7,St. Johns,County Civil,Replevins,Non Jury Trial,1,0,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,St. Johns,County Civil,Replevins,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Civil,Replevins,Other,0,0,0,0,1,2,4,3,0,1,0,2,12,18,9,36,5,19,2,2,0,0,1,2,1,2,4,5
7,St. Johns,County Civil,Evictions,"Dismissed, Settled or Disposed Before Hearing",52,56,87,92,45,79,55,57,78,73,77,91,72,95,135,135,146,131,124,93,100,131,102,61,24,63,73,88
7,St. Johns,County Civil,Evictions,"Dismissed, Settled or Disposed After Hearing",7,23,33,18,6,4,2,5,7,4,8,7,4,3,22,109,9,15,6,7,5,8,4,4,7,23,6,9
7,St. Johns,County Civil,Evictions,By Default,11,0,7,4,1,12,13,19,12,14,81,97,92,108,6,63,177,222,299,283,258,133,68,102,57,179,201,237
7,St. Johns,County Civil,Evictions,By Judge,75,76,72,91,72,207,167,94,105,120,54,43,83,175,297,246,153,125,151,138,99,79,230,271,261,165,210,166
7,St. Johns,County Civil,Evictions,Non Jury Trial,0,5,2,4,0,0,0,0,0,2,7,19,5,0,0,0,0,0,0,0,0,0,1,2,0,4,3,0
7,St. Johns,County Civil,Evictions,Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,St. Johns,County Civil,Evictions,Other,0,1,0,0,1,4,16,2,3,2,0,41,60,87,14,557,124,171,132,197,131,4,108,148,0,118,384,113
7,St. Johns,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed Before Hearing",0,1,1,2,1,0,0,0,0,0,0,0,0,0,13,13,1,0,0,1,0,0,0,0,1,0,0,0
7,St. Johns,County Civil,Other Civil (non-monetary),"Dismissed, Settled or Disposed After Hearing",12,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0
7,St. Johns,County Civil,Other Civil (non-monetary),By Default,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,St. Johns,County Civil,Other Civil (non-monetary),By Judge,164,0,0,3,0,5,7,3,1,2,0,1,2,0,1,1,0,0,0,0,1,1,1,0,2,1,1,4
7,St. Johns,County Civil,Other Civil (non-monetary),Non Jury Trial,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Civil,Other Civil (non-monetary),Jury Trial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,St. Johns,County Civil,Other Civil (non-monetary),Other,0,0,0,0,0,1,1,2,1,1,0,4,2,4,6,7,2,0,4,0,0,0,0,0,0,0,0,1
7,St. Johns,Traffic,Civil Traffic Infractions,After Hearing by Judge,2114,1244,1272,892,780,1489,1572,1165,1133,1755,487,2328,2253,2615,3850,5837,9166,6805,6594,7318,6903,6696,8440,6434,5792,3940,5231,4105
7,St. Johns,Traffic,Civil Traffic Infractions,After Hearing by Hearing Officer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299,3495,3176,2859,3082
7,St. Johns,Traffic,DUI,By Judge,369,279,273,253,225,252,224,193,249,191,187,366,192,285,352,320,400,494,486,350,241,217,318,261,151,180,173,210
7,St. Johns,Traffic,DUI,Jury Trial,38,23,6,1,5,6,6,5,5,4,0,4,3,9,4,4,0,0,1,2,0,0,1,4,0,0,0,0
7,St. Johns,Traffic,DUI,Non Jury Trial,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,8,1,0,0,0,0,0
7,St. Johns,Traffic,DUI,Other,74,64,67,61,59,77,59,54,41,31,51,25,7,6,16,15,13,25,39,66,44,20,86,66,36,71,51,60
7,St. Johns,Traffic,Non DUI Criminal Traffic,By Judge,1219,634,737,743,595,784,857,811,1376,1892,1887,1984,1586,1364,1360,1316,2066,2032,1815,1827,1749,1750,1867,1762,1057,1442,1299,1183
7,St. Johns,Traffic,Non DUI Criminal Traffic,Jury Trial,19,11,3,0,1,2,1,2,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0
7,St. Johns,Traffic,Non DUI Criminal Traffic,Non Jury Trial,5,6,15,1,8,4,4,12,7,3,0,0,3,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0
7,St. Johns,Traffic,Non DUI Criminal Traffic,Other,1610,1234,1269,1050,1490,2091,1801,1496,1034,792,821,501,529,564,626,710,1347,1347,954,1090,868,798,1306,995,418,670,675,775
7,Volusia,Circuit Criminal,Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,Before Trial - Dismissed,8,3,3,5,2,0,0,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,Before Trial - Plea,18,4,6,2,4,8,2,5,1,2,1,1,3,0,0,0,1,0,3,2,2,2,1,1,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,Before Trial - Other,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Jury Acquitted/Dismissed,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Capital Murder,After Trial - Jury Convicted,3,7,11,5,7,4,6,9,3,3,5,3,2,1,0,4,3,3,2,3,5,0,3,1,3,3,3,1
7,Volusia,Circuit Criminal,Non Capital Murder,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,Before Trial - Dismissed,5,6,7,5,2,3,0,3,3,0,1,2,3,3,2,1,4,0,2,0,0,1,2,1,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,Before Trial - Transferred,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,Before Trial - Plea,12,19,24,38,28,35,26,21,21,13,17,20,6,8,4,13,29,56,15,16,15,15,12,14,12,15,11,13
7,Volusia,Circuit Criminal,Non Capital Murder,Before Trial - Other,0,1,2,0,0,0,0,0,1,1,0,3,0,0,1,1,0,3,0,1,1,1,0,0,0,0,0,1
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Acquitted/Dismissed,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Non Jury Convicted,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Jury Acquitted/Dismissed,0,4,1,3,1,0,2,0,1,0,2,0,1,1,1,1,2,1,0,0,0,1,0,0,1,0,1,0
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Jury Plea,0,0,2,1,0,1,0,1,1,0,0,2,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0
7,Volusia,Circuit Criminal,Non Capital Murder,After Trial - Jury Convicted,2,10,2,6,7,7,4,5,6,5,1,13,2,2,1,1,2,4,5,3,3,7,3,2,6,8,0,2
7,Volusia,Circuit Criminal,Sexual Offenses,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Sexual Offenses,Before Trial - Dismissed,23,25,26,56,48,19,19,12,11,4,12,25,31,21,12,13,15,12,11,9,10,4,6,10,11,4,6,3
7,Volusia,Circuit Criminal,Sexual Offenses,Before Trial - Transferred,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
7,Volusia,Circuit Criminal,Sexual Offenses,Before Trial - Plea,31,61,90,62,101,86,90,105,93,101,74,91,101,59,41,51,52,63,51,30,40,40,34,28,38,56,41,47
7,Volusia,Circuit Criminal,Sexual Offenses,Before Trial - Other,0,2,4,2,6,4,4,6,5,6,6,3,0,0,0,0,1,3,1,2,0,1,0,1,0,0,3,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Acquitted/Dismissed,1,1,1,0,2,0,1,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Non Jury Convicted,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Jury Acquitted/Dismissed,2,3,4,2,4,9,11,3,9,4,5,10,8,3,1,4,3,3,0,5,2,4,3,2,0,0,2,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Jury Plea,0,0,4,3,4,2,1,1,0,1,2,2,4,1,3,0,0,1,1,0,0,0,2,1,0,0,1,0
7,Volusia,Circuit Criminal,Sexual Offenses,After Trial - Jury Convicted,5,6,5,3,6,8,11,5,5,6,7,14,6,3,2,10,6,4,2,3,9,5,6,3,6,3,5,3
7,Volusia,Circuit Criminal,Robbery,Before Trial - Speedy Trial Rule Dismissals,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Robbery,Before Trial - Dismissed,54,33,39,53,48,8,11,11,6,4,9,6,17,15,12,12,9,8,11,18,18,11,24,20,15,12,11,4
7,Volusia,Circuit Criminal,Robbery,Before Trial - Transferred,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0
7,Volusia,Circuit Criminal,Robbery,Before Trial - Plea,102,76,124,114,139,166,181,121,80,97,94,81,109,77,83,79,125,145,140,106,85,115,156,222,167,135,123,131
7,Volusia,Circuit Criminal,Robbery,Before Trial - Other,1,3,0,0,4,1,1,5,5,3,2,0,1,0,0,2,0,2,0,0,0,1,1,3,1,1,0,0
7,Volusia,Circuit Criminal,Robbery,After Trial - Non Jury Acquitted/Dismissed,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Robbery,After Trial - Non Jury Plea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Robbery,After Trial - Non Jury Convicted,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Volusia,Circuit Criminal,Robbery,After Trial - Jury Acquitted/Dismissed,2,0,2,3,4,9,2,7,7,1,0,0,5,7,3,1,0,0,2,2,1,3,2,3,2,2,1,1
7,Volusia,Circuit Criminal,Robbery,After Trial - Jury Plea,0,1,2,1,3,0,0,2,0,0,2,3,2,0,0,2,0,0,0,0,0,2,0,5,0,1,0,0
7,Volusia,Circuit Criminal,Robbery,After Trial - Jury Convicted,3,3,0,10,6,7,11,10,0,3,2,4,2,8,7,4,8,3,4,3,5,7,9,13,6,2,7,0
